x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
0.9915246001744455,0.9538282451126225,0.16302457369258716,0.3709680158008508,0.5547579796974035,0.28648641094023153,0.9898176844808367,0.12289319368998297,0.47187902795670333,0.5930797566140668,0.5098320901636031,0.3173040803835798,0.3123193526724235,0.2782742964056957,0.910688310044981,7.324928196049654
0.2032782348205886,0.692567180958967,0.9769506702547077,0.21650834689734133,0.6099151715160738,0.6412604460259927,0.44785629776831015,0.0448285473154999,0.06657480881449795,0.3032618062176724,0.2805353519269176,0.2835645262107729,0.9295193596475456,0.6911998648804263,0.6194690941133384,0.3055017708817651
0.9198460341347263,0.5932468228547942,0.36704795969046533,0.21796154352200714,0.2833832521078885,0.48420159244668515,0.361345940529717,0.08755366865822778,0.6412376000307278,0.03914110127375936,0.8525631698449229,0.39603053823235435,0.7375608356267629,0.530279531136727,0.843760524720367,6.333248078133947
0.8474603846251244,0.8316392145002498,0.832152817394125,0.38321121664945823,0.09589051375013635,0.9310007546477097,0.7078578243826102,0.8667309991423741,0.2681128227193351,0.5718551287084037,0.5040499200676477,0.655021837032351,0.0891543156605632,0.6817760064514052,0.7594050642778007,10.392960096359486
0.3363003063813963,0.38568319279931496,0.38164216679557517,0.2084834029402386,0.6951567402470591,0.9540809888745976,0.3171703591782513,0.29186856817373197,0.6710791423863023,0.405311987898074,0.11318845960727619,0.06026946642736797,0.4650362050466652,0.4823368451938358,0.9142640369116162,3.0943506003124073
0.5621431142644818,0.3217706483289636,0.9561761866980303,0.7223027400396363,0.65476645354537,0.8915855397528137,0.7651774783781617,0.30721628682543733,0.5524979540321917,0.8875685357513486,0.7395725514464238,0.427217444480537,0.8251797683006802,0.8053653248774084,0.9366944315964979,3.036545562351427
0.012098167694721385,0.8166269201041274,0.8786272684997021,0.7699983833814199,0.4295074031249325,0.8038825116997157,0.942883306689607,0.6883288358679374,0.997685856409657,0.15094663439952805,0.9610007645199887,0.2660666020321998,0.4807142247828723,0.4503819371298299,0.09179187140518796,2.9231520290897617
0.1446282465405403,0.3988436965206613,0.5184155855715409,0.9113556081731239,0.20981922817696885,0.5518444724477495,0.29900957810012463,0.5387832584838014,0.3955917111521311,0.03468990301523789,0.37656667873784955,0.37514508313548933,0.06301702735181536,0.5696507451688271,0.9319733147420164,9.28313892175058
0.4540339995003714,0.5605287756072316,0.9374064693523563,0.7994143184385286,0.22162765147724595,0.6258722234580943,0.2918240535388955,0.23656151163683292,0.15055991993967488,0.8668154371914237,0.6597471585902173,0.8647593141786493,0.3718231129550713,0.5796458345137006,0.24093248610620022,4.802633560217368
0.18266633750677896,0.19258760253517793,0.3336194480138607,0.030829520843278835,0.13851148478319641,0.3201568986525769,0.4540152291230827,0.12292494886210537,0.06590476621593422,0.25987174577828753,0.29886607135021137,0.784958022127284,0.5739748032800628,0.9362509904659263,0.4568082205285676,1.360677306503569
0.530927140423033,0.02327782587623939,0.9824364289290155,0.9472089687017792,0.37295577128251867,0.44506788015562315,0.06659151575357558,0.8813519473827351,0.3574438509637565,0.7541812983257384,0.48910270836895464,0.4715107166100547,0.15417067677406548,0.6799773742775959,0.30740948209765206,3.3715578936733515
0.06578652351738434,0.575745292486353,0.2367083215008139,0.8540587528934541,0.9495031937967409,0.65215479377921,0.51104423483573,0.18677535535225542,0.3207877288313048,0.7542039164059804,0.7947974893572998,0.6895970425298202,0.15561407243882108,0.7359630687250625,0.49025540334977313,4.165537540667973
0.7221518185520962,0.6016044495616489,0.1800536124384463,0.48977509992345425,0.6612860309967294,0.7099525668398626,0.9300881824124273,0.27561791312357475,0.6526698056869291,0.982636978525708,0.7536238453013657,0.6119587995093216,0.6554980172062005,0.36675574346448636,0.16779038317958683,-0.5523255308930477
0.21376697394804434,0.02019832996106763,0.24293658030447596,0.532342047274992,0.08582257328167286,0.0240694321802829,0.17818381906268377,0.49446073404315083,0.10924874308772847,0.19518251783385931,0.009366938450478202,0.22428800817070216,0.45301423363732873,0.3369754253931909,0.12013770378608746,0.40769806470207715
0.5006729970949526,0.5526532226554762,0.3985201475788178,0.857546827960024,0.8542573910818586,0.44273016938756105,0.0967554086388468,0.4972496827648979,0.6784602907072874,0.7739808149066165,0.43437705665258775,0.037380115448264806,0.5032384533074035,0.5834548927193632,0.4436239200701273,-1.016453311355682
0.6561038748336925,0.07512036875157779,0.10262774788713924,0.15450064452297463,0.17163817987140728,0.19162313240604611,0.6421864765043361,0.724269936336035,0.1846261538360603,0.7104369820544819,0.23844362736800828,0.4414681397527691,0.38798580119391923,0.9305076668431373,0.07295129277626333,-0.1249958780699778
0.15769497210721395,0.09017766713904951,0.48952572290151564,0.082500674215648,0.6878778525086683,0.08223545262340382,0.9014425229966349,0.17131175148729905,0.9194202980723566,0.7675288748266995,0.9084956894983331,0.35707373209266147,0.8996486539825251,0.3044743635846683,0.5335548484227461,1.311990591399589
0.49511947098898423,0.35518071009743823,0.2246337498863592,0.7185971421835503,0.07817227353822831,0.7644404004547412,0.1350925219151915,0.8960987654336954,0.10331752978819975,0.7219554571174978,0.894200403506926,0.6780859925535803,0.4076462205732858,0.9391088469873738,0.6488659565511743,6.57992384669801
0.32856648730914484,0.9118583539643229,0.9116826189032778,0.8863477332707665,0.14013441878335775,0.3528515193806059,0.014329121350586949,0.6537946742703087,0.9439861856417058,0.9660450689979693,0.331474450964911,0.40045695291312255,0.9136844150114003,0.1308153086552517,0.641370552977373,2.33595358176979
0.8888855631902675,0.016029735604511042,0.7523114685185421,0.7019016257421403,0.27227168461908235,0.7497641905931326,0.032556743701608326,0.34109476968286057,0.4346809110871208,0.5095813654045511,0.755963101535372,0.5037979808866979,0.23412981271296862,0.18353441459792796,0.0379042858191887,1.6823747323293616
0.23128116879318616,0.898528106575361,0.9853222951088021,0.43253450822026684,0.13851844388671597,0.4689333867651835,0.7840700058926645,0.6248458811624069,0.56455412088388,0.87382884264659,0.14092223378399626,0.14467219672470233,0.15826433175790233,0.35268593984218277,0.3244369652976641,2.685487599936593
0.9482541063047285,0.3951176933870616,0.4471570693678961,0.22589738882017485,0.7288298745709599,0.3801009880817766,0.7767021264117412,0.1759516706046641,0.7927694179300904,0.01030607115567228,0.6686722576176815,0.02262164666656541,0.6937872391532466,0.5576315037027013,0.36136670245017477,0.5249538691660915
0.8671167965484509,0.5498970021453409,0.29211596141389673,0.7388046009523052,0.7630427614250929,0.1796086845502246,0.8705281751716216,0.46501466970686856,0.9183456685832307,0.8833530555646424,0.01295831655869606,0.46040017990815374,0.7629882636066883,0.4558209081053748,0.09093471036241496,-3.6108012067987865
0.31428225309501756,0.9318632186873315,0.20552451479828893,0.60521055890592,0.3468177576763909,0.8165363638725417,0.041535589656630956,0.770075776036292,0.4388037507119278,0.6417520517156081,0.6414454802889877,0.9278047892599006,0.6184095414162414,0.8964836228862384,0.1552350306006114,-0.6560632843422289
0.7066852110551223,0.1291415976653072,0.9473665265036088,0.9198660566235956,0.7049292757741229,0.5985683893980733,0.29987213095416576,0.6859268139660636,0.6391103312179927,0.7318769249165402,0.9821520326769773,0.0069312743442390135,0.8863811102244064,0.7395496671009159,0.631355987393681,-0.44463793730355583
0.9678905002025865,0.5139141612375211,0.0565320221473653,0.7641381656257464,0.01652856257721136,0.18477015872720548,0.364460965274536,0.43138794337617836,0.5552663035773704,0.8410538186215931,0.8503397995105945,0.6139571371700822,0.28467820409668654,0.29014266242428066,0.7214417088953077,7.1942850309615745
0.5473765066451759,0.4314086449106307,0.09000672492748618,0.27781761483017553,0.4584884021725256,0.2721378963510378,0.34987539382552346,0.19536907802147252,0.6004812949788421,0.3696491848727408,0.5768639800878322,0.29740758080218266,0.7079897786727998,0.4919319826406958,0.42839791004107275,1.0940057791777367
0.8967742390344094,0.17922729920994218,0.29459891733227783,0.24797279238389325,0.07226945772651894,0.2495119419578955,0.7547630775665981,0.7114741637091171,0.4237794937161149,0.7037854233737445,0.652402605381696,0.9139615459026433,0.9686014705981449,0.9096080193164643,0.18146049168081424,-0.2285606156075719
0.9357322860147372,0.5690604193118054,0.0043031445242988076,0.506949768389605,0.4147216024589737,0.7707794465391006,0.6259954821189426,0.28119058420888177,0.9228445416344143,0.5552763527766313,0.4070801020003362,0.15109355135062308,0.7105417644164332,0.9179368764476099,0.24054620784299674,-4.5524127955082605
0.7782772885783832,0.8939352478448928,0.012007230608163888,0.5120391960689742,0.8095990413610694,0.9278859137306218,0.2420197995982738,0.42152286564328356,0.17890569985443605,0.7279047693983693,0.27316303451496826,0.9150367533318984,0.40790919501480705,0.2310730717432763,0.02842183140262733,-0.7213827017529
0.12000932664103858,0.8649788918428443,0.842717803092866,0.8207377673417434,0.7369332215505853,0.5144219275396732,0.8324242755573835,0.10256584818593617,0.4318453556971533,0.8263836915042164,0.4002169025607505,0.5431828292008284,0.6703049783279565,0.8146841945935864,0.38740399121768976,-0.5120446961188083
0.46605794342772877,0.8320462819822348,0.3524830887117911,0.06103743994894828,0.15425172696507927,0.057855527278676155,0.3085542367679359,0.1100560844748334,0.6083617670857555,0.9376825411261506,0.2993439235841132,0.39942498673860427,0.6897511436661387,0.03806687280801524,0.6942448558991722,3.7751750309633136
0.13835745531272137,0.46726317069550105,0.7710549109841407,0.6023079469526433,0.5891393018870049,0.32494903903124606,0.8656639916147996,0.7048012354447187,0.946461653146813,0.29310695494324623,0.21879655237328144,0.23756804877590942,0.8994508972915828,0.03967465001429815,0.8804621821446109,8.578339411979801
0.6459319088461661,0.4728105600174375,0.3978172540136027,0.19067925952387033,0.18843413431972522,0.647970696813849,0.18663052223318644,0.1766233803301207,0.8480643224152808,0.09217738530246378,0.6157232775436785,0.29409290942750155,0.34997217269933745,0.3631967491832738,0.40696415348443193,3.284237570679381
0.8531760059142188,0.8369338068306581,0.9875740132968625,0.5172114607722422,0.3158372344910948,0.6164717043067229,0.013402970159974825,0.3753356693600677,0.23167521067386698,0.6740178711464749,0.6890852001444135,0.5287949896364035,0.7581669848827093,0.34245340940653357,0.32128755757229444,3.330014359622399
0.6588560667311723,0.011807280150503141,0.047631630867135955,0.3296041584167211,0.9003217668124429,0.5165529885923364,0.09563821351280521,0.7155591331321886,0.5765766298621839,0.18472734766568366,0.7556933263947976,0.521867751342732,0.18781759338157467,0.3433397999120291,0.21935718348900712,2.054871143258557
0.024106026758534016,0.7593347158049782,0.28347371088743867,0.0342412584052566,0.9852451195312426,0.5413886812643594,0.9414828954982121,0.7726213352453416,0.22522395706628406,0.28028547015190186,0.06982082103590725,0.6950118811134154,0.7876415559172237,0.7930277378614459,0.6941342503451464,2.5034005364690377
0.9426164924598457,0.1508515006346841,0.14864864582587334,0.601564586792458,0.7686332962940388,0.06554436077806702,0.9481785053842292,0.9860370199481016,0.2309434929651768,0.7151047680402842,0.5571465643302852,0.9605307816995401,0.35903513056055825,0.38506021885383224,0.12523726455199657,6.3289980115690625
0.05341810303304162,0.7301631998159447,0.747068671589577,0.7590270692994209,0.8206530431463416,0.6477489284988233,0.864933944312384,0.2685998730648138,0.6899138747217534,0.2065430314651111,0.343864407464022,0.4816091973807719,0.049112080220295895,0.8808321771760377,0.02914640924643319,0.7191676464616643
0.2784079909113293,0.477508752152888,0.6509393339328359,0.4027885368905021,0.0036258839029159606,0.05403565044258685,0.001953459152706727,0.3475087305822301,0.3672917061823924,0.6478005641865943,0.7619273207973252,0.6972382318636556,0.45146527503606804,0.065478705857266,0.9829371879397502,10.313829896838257
0.8977145841967514,0.7381672987179559,0.5468016629948141,0.02697889284508259,0.6803568088480376,0.49168840341163045,0.3004150131458241,0.789245004485321,0.6081601318197988,0.2800854455820868,0.6603519349336531,0.8091855086577231,0.21885546183324245,0.5548516878058186,0.9820741336261617,9.997967393863664
0.8687282663432224,0.38682063250367993,0.575236082762322,0.020285933121772515,0.9218791259551039,0.26308134997072585,0.007228891118348679,0.20327327241945492,0.8861805150246096,0.2665932249057854,0.6705170107145484,0.08676389897881343,0.36710916062239096,0.5436834686501552,0.3040009958058373,-0.1596483265693629
0.24921396274572694,0.8130574172937555,0.9641255562070542,0.37060942603901725,0.9849025901448564,0.6082015925104404,0.3135094831446992,0.8195014528749923,0.04589240441943132,0.8841734475465886,0.11287726908199647,0.7256973954258062,0.6387041416812994,0.419672924590928,0.11962216709705731,-0.4828650596809352
0.49107815597508087,0.42605479900409404,0.39189371905286563,0.1348735393522098,0.2733763224278859,0.2063132179381243,0.0933902683000567,0.6889629719859955,0.24279172501284485,0.3571335901706649,0.4488836296168127,0.35182517004567393,0.10474905667070988,0.5500451290529265,0.4385182818168135,4.021959941370444
0.030512872695136806,0.6362208746541064,0.49382066446859285,0.7767873020015891,0.26922872724008473,0.8902379670181197,0.8091265444738609,0.7257012554872978,0.036610222228119715,0.7492158549975876,0.8712769235578983,0.764986519916849,0.5812325865582939,0.9452758425952588,0.29094646760100995,4.759845556958659
0.2915155033022725,0.26617272406152404,0.8356249738297857,0.6332794780736508,0.16683340058569207,0.7065301909295567,0.39258548684249284,0.351563569860897,0.511175208050221,0.1107305609590511,0.8065568791252987,0.8053852437764786,0.321987003274956,0.8873127129414057,0.00016275259227849226,2.9503186435051436
0.9526882171226854,0.5586391365185547,0.5932054018054697,0.6494989188614019,0.49840530596647104,0.3045439728341285,0.16541803693006263,0.5909336446863862,0.9863114633476965,0.13910772250546832,0.4977155849624697,0.9714207007285037,0.4949985611705544,0.823210136805583,0.36291139871015254,3.5042327791860277
0.22585588976545123,0.2329461280073607,0.6902065539287027,0.07045634383612187,0.9452413171640509,0.5005716793585967,0.4869763380005291,0.02083643547002234,0.9940659003884598,0.35670080004954563,0.8254890331589634,0.9477290355376142,0.3016893736330415,0.059407043897786393,0.9155702038839633,8.891198774778854
0.6558707192961936,0.3561677775511062,0.7692807277171614,0.9118902704899005,0.0009067978662418152,0.515677693358836,0.015181700323183445,0.763732989843614,0.23485956958548104,0.07757359216870074,0.18920858810448682,0.5346638587335634,0.45365975266063885,0.6384832629117443,0.39717687072221,3.347294765886155
0.7190398154499127,0.05547345573728868,0.7620385582271929,0.6258005147236833,0.9366461910034765,0.9572314994985066,0.15229896459232384,0.6307143926445683,0.22529309235266826,0.732103406475964,0.6233688952320562,0.03857981059326332,0.0795886535956275,0.3470525394733255,0.41753690319962555,1.154675386206832
0.007211304802133722,0.09188770664386448,0.6173586494016788,0.22522912191507583,0.8176015908892571,0.2749825335796815,0.35260309706935367,0.7321885194211359,0.8783432507726772,0.7905868604256295,0.36010705968297896,0.053757761039972096,0.7714967708926989,0.6714993802898718,0.14913348171891683,-5.152265029677287
0.1156135354281973,0.21939606517772625,0.3573172427628525,0.36503593236607146,0.6294378776014977,0.06969547428531808,0.374132721085899,0.9717699506585561,0.6858425432991841,0.3108941085733039,0.18763925900298373,0.17649925354215057,0.17829651264072133,0.23992236265329447,0.5313168872925881,4.692590208552503
0.6239785985722364,0.7858407328552537,0.6935210579849655,0.8650196319307527,0.9332122971309192,0.8903176796521024,0.4372094603428991,0.7633857335636131,0.5202878014522014,0.9490495911307206,0.33242656431693796,0.4497006387377933,0.4682869572489111,0.20012706468577846,0.39788518137229334,1.487761292554988
0.6190801187742673,0.19145702869087877,0.5700688985084765,0.9146971267196164,0.953604319010235,0.9938477484166552,0.31001933387969816,0.7003840931416173,0.9260700677566099,0.7400737004907274,0.5613791986771034,0.6671106222932636,0.07736436885151732,0.9226774065459726,0.7822484629213525,3.765248797668724
0.8996981511479597,0.5623327601140257,0.7887013428244606,0.5476222738448475,0.3224946421781454,0.0955931718587626,0.4359714393496378,0.5892281052236811,0.5853493557531682,0.49439855452819825,0.2707038044669269,0.2792404590727082,0.29636163599732146,0.7922274740130838,0.48287560099320603,3.5308855802696604
0.7587349453434137,0.2360394122989672,0.7593083671127258,0.024568364257645747,0.1332346739106106,0.9810004197690347,0.9841010852973289,0.26627012943227846,0.5268149172353684,0.9868705454194868,0.5490257964060834,0.15676019672502872,0.010670008959214994,0.9596468034272897,0.21230025019634358,0.416066009221159
0.24898607732675015,0.7884647910457778,0.6602570981818,0.8566061371887821,0.7987610940976752,0.6196297590073151,0.6282326648152781,0.46343791106788235,0.4532218520671941,0.42358686742263907,0.785217485771906,0.6723266745533645,0.4950668272247033,0.966850559608082,0.6105333592058643,4.748575467214266
0.07733580868016854,0.6932846373443678,0.7908184247170247,0.3913850509860296,0.29371449481830514,0.11702857953224521,0.6581952290498819,0.4577262626211561,0.34325509831580403,0.734350292038276,0.9262819450206703,0.8885848927338608,0.21639523278861506,0.6902174132377711,0.42247863186305257,7.787062944058008
0.28200482058770593,0.45348544773554444,0.7725840170563325,0.12788208207993823,0.13707691931804844,0.9626882110505431,0.11630955774405549,0.5342496506364827,0.9073031454249184,0.025154968894621654,0.4748873478744362,0.9450191500738244,0.3228090640470255,0.32248663038011116,0.2843108816427451,4.302476464457511
0.16589164502415865,0.24060749685904903,0.353148126656714,0.23826532804389877,0.01334861888480754,0.9187492571903632,0.4612040676622342,0.06127693339218632,0.9356886931681695,0.5905138092991286,0.8924933663485806,0.07103066136136726,0.4959380315205558,0.5522869315555248,0.9787923629069286,3.8151724040277113
0.6663604460594534,0.10079049628959835,0.24438842744921874,0.08011268172837005,0.6631441808797688,0.3001842834185444,0.128338831822717,0.8775801393497709,0.5615821144339922,0.526181240820602,0.6428638855727886,0.9648213123495211,0.7268893575841713,0.06738958339760837,0.9453184735828944,9.42331127135883
0.4744674428013177,0.4490011404078852,0.3361255990488783,0.9972650767970356,0.3764495966979303,0.21120111808141662,0.006739234146888706,0.2248651811340251,0.4298222042383879,0.38661930870160655,0.9036893902338734,0.681050349658845,0.8607715152180666,0.419718247637632,0.6639884247435612,6.295787862795791
0.736995888884659,0.9728702400070698,0.5640259115010388,0.4125714303616169,0.6249076503499306,0.6188254436449081,0.823706843949028,0.20167935926647373,0.22488870629822877,0.6435720967145098,0.491795015153795,0.375476787718939,0.5723701714674232,0.5099768387785603,0.6205462436117075,3.9921621617299037
0.9767368919716704,0.3841973855449533,0.7033451179679999,0.8335514777642693,0.09989310122346684,0.5532755987759533,0.5480416344336075,0.41348886424707,0.5307814596991354,0.6186070884060169,0.4255448798787468,0.3403626872760097,0.013199937356210723,0.5042089306189442,0.015768209807639932,1.595308411712489
0.017144048413095914,0.5261415312220452,0.7744059580170067,0.9499471763396099,0.9605225909119436,0.4952698645403609,0.7347056435577108,0.046385826078591874,0.7645464020033269,0.6708500560801082,0.22454133947051957,0.5741682287264475,0.5812814712105621,0.49279760949205254,0.3242168569364501,-1.012901210493058
0.5569106845053996,0.8234449697420023,0.4508890385994453,0.7989487559494595,0.9788366118195324,0.9504502505615687,0.8416886009166411,0.13654057681302345,0.12744357905009907,0.05149924560824626,0.47649140055716876,0.9556808403237428,0.38676373984304036,0.7151614556589729,0.2240848744080458,1.403667186692546
0.7680911872930645,0.8526813912714494,0.9986065309939762,0.19495538045412908,0.0708805991675755,0.5597709765659908,0.6561623884049956,0.7559478756021694,0.31899653941644857,0.2641470349807924,0.19603576711069737,0.8694742550221541,0.5512055867694365,0.7307389811436431,0.2343834712017543,2.5663063147602045
0.4788722822155784,0.583450517008223,0.512322268073331,0.2329576107552972,0.6451077499279051,0.896629439861309,0.3264784575394851,0.28975147254045974,0.043648020779673224,0.2557814548644879,0.4258007506402106,0.6507447662169406,0.6092506556819588,0.5706652269961541,0.9028552700102753,5.557018579872224
0.4247804386730871,0.8120676373086974,0.0073913475565628994,0.44011869498600864,0.91176971357291,0.0670026942232167,0.9616340029587847,0.5068555730122773,0.5455738738868766,0.06718989660037866,0.5389414475282004,0.5843541019638543,0.42218706786303517,0.6117796453318218,0.6828615502642735,7.479026552363977
0.6050799849156386,0.36019865701669085,0.35429683990936267,0.23058089813147686,0.906559969962663,0.07497034724093754,0.0769516242776015,0.7213811862879674,0.6710540136581851,0.45796571721674106,0.27327045867990885,0.7564360921804791,0.9539327671055237,0.325069005454256,0.37821595839358824,0.9582286338499664
0.9481344647860718,0.345303798690207,0.4052412586163162,0.8002653072100054,0.9486122356424566,0.9383069046146746,0.08497407974450255,0.08548705893526931,0.43124739754025376,0.18090751649736447,0.5188440170698468,0.17878957098656,0.27820123212228065,0.9696255617245724,0.26481759979226427,-1.2684284884069905
0.062232158676542304,0.6122792139056837,0.6478396332899076,0.005403612861637153,0.2348445315390867,0.5695028444531668,0.5922037722272067,0.5424824893088009,0.01106444799167261,0.7299254588213536,0.9856561624117018,0.7057066778589831,0.9411222666596323,0.4213553780908329,0.5802339659418854,6.928078558324472
0.5807337375053057,0.7749578866608605,0.40857902762176346,0.10873856167603912,0.6150792736611363,0.5207324395289237,0.22494958073973548,0.11084625994046426,0.5241816398462273,0.7715655108488207,0.15224498219146987,0.935431199148681,0.8562640027611008,0.2189881912523599,0.7168126649764589,2.931970115612259
0.255189351479277,0.3271137101218251,0.9113301763693817,0.3092193565798388,0.074544461828713,0.2888468731209758,0.4687509991991403,0.4429829864793079,0.1534604266804206,0.10876544564010582,0.13718560838646854,0.7883155982292412,0.4792949997731488,0.7250046342811101,0.2711648985712266,1.715375750710264
0.14675233697918555,0.8233522279279203,0.8474157898243352,0.7742208868492958,0.6029135685316129,0.05001772354957912,0.03644644057503066,0.9157417428286592,0.7308882597391496,0.2603129022310281,0.8937431421252983,0.7900984592731507,0.7938793283815447,0.5532557770165217,0.8988566917948375,8.87793340629377
0.4025320317678507,0.35446078092793654,0.17810598561345958,0.5067256104660721,0.3868604948762683,0.7854997954473817,0.44374831498247,0.016091107722708498,0.7616965663147344,0.5408685927901329,0.7206024258166092,0.7955315889356926,0.8625006936157043,0.5769126101003889,0.5934507470607353,2.0842851348223315
0.5247106259459577,0.09271746905375422,0.528802770260936,0.07717212077763635,0.5078338878154953,0.43310800230052826,0.3197909176491943,0.5804488180135592,0.9897305907587978,0.5678827266632079,0.061606397225824616,0.36984002764262836,0.3685585555531259,0.7353355624855475,0.2116473596416255,-2.6645522925368077
0.4408039379190497,0.693464212750366,0.9344653136788168,0.26412557139907666,0.69485581166641,0.07696869742433599,0.7977209118177926,0.9518316287086747,0.6079681745024688,0.8685574513255431,0.43739544555564536,0.21388410470531016,0.0424133015542254,0.08285840854964599,0.5508961203013433,5.979655695197751
0.6271932270492044,0.20165495489368246,0.4903597611879824,0.5066347151273166,0.9814744346911829,0.33011451598561414,0.6914652384294483,0.8495269134208497,0.22004480080516176,0.5803376744974801,0.5267050460719271,0.6320704072727222,0.2264677979310421,0.03000159860144791,0.8211223516754694,9.881424262424128
0.4645289296264813,0.46233691168811797,0.22025689471283505,0.7979872442558799,0.08840272370233415,0.361732414962889,0.44623521264015964,0.45411195327486387,0.49460136909105845,0.21888850715582409,0.6339323184391408,0.022048997569780182,0.3022019624948886,0.7768988235232278,0.34791784852047936,1.9633548400867444
0.17631545908002144,0.05370209346328991,0.7291373470494044,0.20468432253071933,0.6322580935245505,0.8737536348862891,0.5673649007601832,0.5267289058129252,0.3147640704463325,0.7613442561904407,0.05421215757346576,0.6929775673382736,0.942106020472735,0.49549125319370513,0.3150855245177391,-1.8737340555562803
0.9540308452254812,0.22498888689383822,0.00486327335413228,0.4035735937648818,0.5408153741216498,0.04853487875474405,0.5836067292182335,0.35189268997654555,0.4325039667531051,0.9160992881677136,0.5080513683893653,0.31221007702006776,0.007230229238740171,0.5086228979434991,0.7720399272381938,6.082501114473558
0.19943542634502154,0.6341427033290432,0.9581648375873006,2.431618641796085e-05,0.1393101279366291,0.7106113241317907,0.2736593229457741,0.363353341138282,0.012588480683084824,0.6028365689312779,0.023242095460485945,0.7192999421838507,0.4256489545314628,0.22282210766849397,0.09606665273285986,0.3942606587457792
